https://tiborsimon.io/web/minimal-mathjax-package, https://tiborsimon.io/blog/web/minimal-mathjax-package
https://tiborsimon.io/ios/local-mathjax-in-ios-apps, https://tiborsimon.io/blog/ios/local-mathjax-in-ios-apps
