https://tiborsimon.io/blog/web/minimal-mathjax-package/, https://tiborsimon.io/articles/web/minimal-mathjax/
https://tiborsimon.io/blog/ios/local-mathjax-in-ios-apps/, https://tiborsimon.io/articles/programming/ios-mathjax-integration
